userId,movieId,rating
194,328,3.0
141,450,4.5
279,461,5.0
270,90,3.5
348,179,5.0
201,302,4.0
142,159,3.0
297,267,5.0
314,63,4.0
233,291,5.0
178,148,3.0
5,256,5.0
76,239,5.0
268,495,3.5
286,341,3.0
250,148,2.5
151,8,4.0
112,145,5.0
64,28,4.5
3,221,4.0
1,26,3.5
180,450,3.5
258,341,5.0
288,80,5.0
366,139,3.0
376,101,4.0
42,149,3.5
243,478,4.0
348,327,4.0
205,496,5.0
134,472,4.0
160,89,4.5
348,449,4.0
297,72,5.0
103,129,3.0
284,103,4.0
44,153,4.5
322,237,4.5
193,401,5.0
224,50,3.0
227,356,4.0
351,365,4.0
182,219,4.0
211,237,1.5
287,14,5.0
216,46,5.0
315,465,4.0
125,298,4.5
66,318,4.5
290,450,4.0
387,433,4.0
207,344,1.0
391,448,4.5
28,44,2.0
333,55,4.0
50,421,4.0
247,354,4.0
32,63,5.0
346,262,5.0
28,360,3.5
74,288,5.0
254,70,3.5
346,328,5.0
155,322,4.0
4,413,4.5
353,103,3.0
1,79,4.5
62,267,3.0
105,54,4.0
259,228,4.0
63,154,4.0
95,420,3.5
280,134,5.0
349,225,5.0
316,64,4.0
326,12,3.0
382,337,3.5
262,380,5.0
103,244,4.0
149,342,3.0
302,253,4.0
141,201,4.0
55,238,4.0
218,76,1.5
235,62,4.5
6,298,4.0
331,334,5.0
318,228,2.0
182,493,3.0
371,235,3.5
82,184,4.5
258,108,4.0
362,269,4.0
33,90,4.5
181,336,5.0
174,236,5.0
72,143,5.0
338,156,5.0
35,470,5.0
248,193,5.0
311,338,3.0
363,475,4.5
338,270,3.5
358,166,4.5
298,179,4.5
207,35,2.0
376,82,3.5
341,55,4.5
348,244,4.0
119,396,5.0
376,408,3.5
90,373,5.0
387,499,4.0
33,32,4.5
59,20,5.0
38,227,5.0
311,324,5.0
90,165,3.0
231,194,3.0
327,294,4.5
101,130,4.5
348,147,3.5
380,83,4.0
271,415,5.0
45,299,1.5
343,50,3.5
72,458,1.0
397,209,4.5
37,175,3.0
374,491,5.0
329,271,4.5
107,293,5.0
257,181,4.0
287,437,3.0
35,225,4.0
193,448,2.5
41,66,5.0
153,52,3.0
119,27,4.5
170,12,3.5
149,473,5.0
200,361,4.0
81,496,3.5
274,295,3.5
266,478,4.5
160,205,4.5
280,358,5.0
299,242,5.0
135,335,1.5
174,216,3.5
172,455,5.0
72,105,4.5
376,169,5.0
340,468,5.0
121,253,2.5
289,464,4.5
392,414,2.0
37,487,4.0
379,314,5.0
283,246,5.0
139,371,2.0
19,255,4.5
333,180,4.0
156,401,5.0
117,11,5.0
14,397,5.0
101,274,4.5
195,350,5.0
10,283,4.0
199,393,4.0
65,221,5.0
282,71,3.0
61,460,4.5
189,181,3.5
224,471,2.0
119,48,4.5
117,212,5.0
275,291,2.0
8,448,5.0
30,40,2.0
225,93,3.5
161,180,4.5
126,150,3.0
204,246,4.5
337,40,2.5
279,106,4.5
377,417,4.0
113,228,5.0
188,400,4.5
335,126,4.5
137,164,5.0
258,54,2.0
211,362,5.0
249,144,2.5
71,431,5.0
119,157,5.0
108,63,4.0
73,19,5.0
358,226,4.5
233,488,3.0
256,429,2.0
143,302,4.0
44,31,3.5
313,197,4.5
196,197,4.0
115,106,4.0
338,221,4.5
339,157,1.5
391,179,5.0
312,387,5.0
135,415,5.0
111,388,1.5
372,425,4.5
219,401,5.0
377,386,2.0
56,284,4.0
370,478,5.0
274,238,4.0
369,291,5.0
134,84,5.0
240,382,5.0
122,68,5.0
144,410,5.0
141,44,5.0
395,278,4.0
293,203,2.0
141,186,3.5
129,401,4.5
396,312,1.0
158,292,4.5
136,434,3.0
237,9,4.0
239,19,5.0
246,327,5.0
112,210,2.0
41,142,5.0
283,161,5.0
226,93,3.5
142,133,5.0
66,117,4.5
76,447,4.5
26,120,3.0
20,95,5.0
226,297,4.0
284,368,3.5
366,133,5.0
9,348,5.0
181,277,5.0
308,121,4.0
40,260,4.0
262,40,3.5
167,293,4.0
349,213,2.5
219,449,3.5
13,168,4.5
185,172,5.0
334,192,4.0
151,319,1.5
189,23,4.0
77,467,4.5
55,312,3.5
161,262,5.0
380,261,5.0
365,177,5.0
194,426,4.5
337,372,3.0
391,333,2.5
40,491,5.0
115,290,4.5
295,323,4.5
215,276,5.0
271,409,2.0
242,338,4.5
226,163,3.5
295,151,5.0
169,125,5.0
186,119,4.0
384,498,3.0
124,228,5.0
210,186,2.5
287,259,2.5
186,335,4.5
118,230,5.0
118,292,5.0
65,474,4.5
398,466,4.0
300,341,3.0
134,408,3.5
161,61,2.5
216,259,5.0
295,254,4.5
396,102,5.0
233,8,3.0
215,135,5.0
365,477,4.0
52,65,5.0
221,13,5.0
38,68,4.5
272,471,4.0
217,182,3.0
357,286,3.5
151,61,4.0
173,303,4.5
56,370,2.0
379,472,4.0
230,467,4.0
231,380,5.0
149,388,4.0
69,376,3.0
393,302,5.0
261,43,3.0
4,304,4.5
346,333,4.0
165,225,3.0
370,302,3.5
396,50,3.5
253,175,2.0
266,460,4.5
261,433,5.0
147,166,4.0
388,92,5.0
22,417,5.0
375,108,4.0
143,295,5.0
161,51,4.0
85,61,3.5
250,225,3.5
87,148,5.0
133,311,5.0
119,342,3.5
50,106,4.5
261,387,3.0
307,463,2.0
277,276,5.0
4,251,5.0
14,190,3.5
293,219,5.0
267,65,5.0
152,471,3.0
362,471,5.0
228,456,4.0
135,45,5.0
143,375,4.5
182,412,2.5
114,373,2.5
81,260,4.0
233,323,5.0
345,398,2.5
353,162,5.0
20,222,3.0
362,407,4.5
98,431,4.5
321,19,5.0
322,5,3.5
301,193,5.0
113,345,3.5
241,78,4.5
96,376,4.5
68,102,4.5
46,487,4.5
371,384,3.5
223,35,4.5
313,107,5.0
20,215,5.0
315,195,4.5
121,327,4.0
272,337,5.0
154,431,3.5
150,343,4.5
323,201,4.5
279,247,4.0
113,58,5.0
387,392,3.5
229,167,3.5
218,60,3.0
164,339,3.0
357,204,5.0
397,452,4.0
251,308,4.0
121,15,4.0
260,111,5.0
210,32,4.5
166,134,4.5
211,201,5.0
218,205,3.5
28,138,4.5
113,174,4.5
24,158,4.0
114,294,5.0
275,106,5.0
57,486,5.0
313,169,3.0
277,11,5.0
11,411,4.0
400,361,4.0
181,393,5.0
33,336,2.0
108,186,4.5
81,430,4.5
368,118,3.5
83,467,4.0
212,111,4.5
128,482,1.0
11,387,5.0
53,257,4.0
249,22,3.0
155,13,3.5
396,353,3.5
140,384,3.0
194,336,4.0
380,449,3.5
44,40,2.5
370,361,5.0
213,11,1.0
278,310,5.0
49,377,4.5
201,100,5.0
160,402,4.0
263,381,1.5
141,235,3.5
136,497,4.5
242,193,4.0
48,114,5.0
288,143,4.0
360,274,4.5
196,9,5.0
373,202,5.0
391,280,5.0
232,115,4.5
13,204,5.0
229,190,4.0
56,330,4.0
74,415,4.5
43,49,4.5
107,443,5.0
304,128,2.5
207,316,5.0
268,371,5.0
390,120,2.0
253,130,4.0
380,173,5.0
19,165,5.0
307,209,5.0
138,354,3.5
288,407,4.5
256,161,5.0
121,165,4.0
248,264,4.5
379,376,2.5
54,218,5.0
193,66,5.0
83,267,5.0
86,102,4.0
59,20,5.0
254,88,4.5
269,250,3.0
281,215,4.0
152,61,4.0
151,369,5.0
347,139,4.5
315,456,4.0
333,85,3.0
268,351,3.5
315,488,5.0
266,310,3.5
237,108,5.0
383,369,5.0
70,85,4.5
243,6,4.0
92,77,4.0
3,160,5.0
103,356,2.5
235,170,2.5
320,240,4.5
35,180,4.5
116,177,4.5
99,141,3.5
219,300,5.0
189,320,5.0
131,288,4.5
338,104,2.5
79,53,5.0
144,92,3.5
53,65,5.0
301,331,5.0
170,295,5.0
304,310,3.5
378,447,4.5
243,108,3.0
119,111,2.5
315,76,3.0
244,448,1.0
40,459,5.0
71,262,5.0
218,341,4.0
155,257,5.0
124,287,4.0
397,198,5.0
182,160,5.0
163,272,2.5
310,432,3.5
86,485,4.5
143,365,3.0
224,287,4.0
356,404,3.5
62,286,5.0
334,179,3.0
188,438,4.0
344,178,5.0
110,316,4.5
98,196,4.0
383,6,3.5
185,270,3.5
301,159,4.0
189,469,3.5
7,311,3.5
332,141,4.5
204,23,5.0
361,130,3.5
30,498,4.5
16,442,5.0
242,312,4.5
252,89,4.0
332,385,4.5
54,20,4.0
314,458,5.0
362,377,3.0
68,43,4.0
62,29,4.0
364,32,4.0
279,143,5.0
100,336,4.5
9,171,5.0
163,460,5.0
301,370,5.0
265,8,5.0
207,214,5.0
343,32,2.5
390,257,3.0
137,43,3.0
23,142,4.5
353,259,4.0
326,383,5.0
2,160,3.5
180,61,4.0
291,429,5.0
290,477,4.0
60,471,2.5
374,45,3.0
303,321,5.0
393,87,5.0
112,327,4.0
42,450,5.0
127,158,5.0
329,483,5.0
98,383,5.0
68,159,2.0
362,147,3.0
72,290,4.0
116,428,3.0
103,91,5.0
133,358,4.0
48,251,4.0
187,179,5.0
268,231,5.0
352,426,3.0
300,198,3.0
292,108,5.0
223,178,4.5
350,408,3.5
176,359,5.0
283,425,5.0
138,47,4.5
108,133,3.5
134,17,5.0
265,338,4.5
244,72,4.0
166,191,4.5
338,302,5.0
166,360,3.0
184,446,5.0
82,216,4.0
173,332,5.0
96,468,4.0
84,240,4.5
386,12,4.0
316,234,4.5
356,223,5.0
243,428,3.5
371,192,4.5
248,348,4.0
21,498,5.0
120,391,5.0
260,56,4.0
397,138,5.0
206,304,1.5
263,86,5.0
306,495,5.0
269,102,5.0
291,385,3.0
340,171,5.0
28,497,2.5
393,73,5.0
235,203,3.0
1,338,3.0
89,155,4.0
95,121,5.0
224,47,5.0
79,351,4.5
398,192,1.0
82,177,3.0
282,352,4.0
109,468,4.0
193,426,4.0
125,391,5.0
199,66,4.0
69,205,5.0
145,420,4.5
218,306,4.0
37,178,4.5
380,497,4.5
114,454,4.5
394,121,4.0
175,257,5.0
313,307,5.0
40,331,3.5
256,97,2.0
155,223,2.5
197,335,3.0
78,146,4.0
346,421,4.0
134,491,5.0
92,84,4.0
265,428,3.0
43,178,5.0
52,336,5.0
7,83,4.0
295,260,4.0
233,6,4.5
344,206,4.0
28,156,4.0
380,325,3.0
231,258,4.0
243,365,4.0
274,498,4.0
92,218,4.5
197,446,4.5
77,4,4.0
363,303,3.5
264,417,4.5
233,223,2.0
145,21,3.0
251,236,4.0
307,352,4.0
218,173,4.5
393,420,1.5
137,92,4.0
214,9,4.0
153,326,2.0
58,183,5.0
273,379,4.0
90,44,4.5
65,373,3.0
253,221,5.0
177,498,4.0
317,125,5.0
376,421,4.5
235,21,2.5
191,20,3.0
371,327,5.0
52,196,4.5
372,41,4.0
327,384,4.0
206,12,3.0
383,132,5.0
381,453,2.5
222,495,3.0
99,293,3.5
156,316,4.5
125,356,5.0
192,294,4.0
390,479,4.0
383,353,5.0
142,257,4.5
310,205,5.0
348,146,3.5
209,107,1.5
213,337,3.0
137,237,4.5
326,163,3.0
116,10,5.0
114,33,4.5
373,365,4.5
236,302,4.0
305,169,4.5
244,477,4.5
176,175,4.0
228,78,4.0
381,256,3.5
358,88,4.5
131,207,2.0
293,496,2.5
250,288,5.0
43,107,5.0
272,190,4.0
385,162,4.0
240,16,3.0
300,86,4.5
290,221,4.0
392,12,5.0
146,285,5.0
121,193,5.0
68,194,4.5
64,50,4.0
109,57,4.5
92,443,3.0
399,377,5.0
282,210,4.0
112,215,5.0
143,164,5.0
323,55,4.5
352,492,4.5
326,163,4.5
273,201,3.5
207,254,5.0
147,423,5.0
81,474,5.0
205,148,1.0
172,391,4.0
89,350,5.0
197,298,4.5
215,211,3.0
15,317,3.5
313,318,4.5
42,307,4.5
210,485,1.5
313,128,3.0
321,242,5.0
190,12,5.0
335,200,4.5
99,436,5.0
235,189,5.0
123,90,4.0
365,472,3.5
68,151,2.5
16,106,4.5
236,126,5.0
228,124,5.0
237,257,4.5
310,429,4.0
82,126,4.0
36,4,5.0
350,347,4.0
267,241,5.0
37,401,4.0
134,453,5.0
62,367,5.0
332,274,5.0
225,247,5.0
31,150,5.0
372,394,2.0
205,367,5.0
323,333,4.0
64,54,3.0
135,389,5.0
386,406,3.0
87,188,4.0
174,73,5.0
248,108,3.5
169,329,5.0
235,461,5.0
386,126,5.0
176,152,5.0
170,404,4.0
133,291,3.5
19,390,3.0
268,148,1.5
190,289,4.0
150,158,5.0
82,291,4.5
244,366,4.0
151,80,5.0
356,66,3.0
150,440,4.0
327,117,1.5
109,299,4.0
300,7,3.5
370,261,5.0
265,208,4.0
88,498,4.0
80,301,5.0
161,268,4.0
249,332,3.0
269,247,3.0
195,8,4.5
34,176,3.5
106,115,3.0
312,399,5.0
62,333,3.5
256,236,4.5
327,465,1.0
383,434,5.0
269,460,3.5
104,187,4.5
205,321,3.0
169,260,2.5
284,493,4.5
380,276,5.0
29,229,4.5
127,126,3.5
379,94,5.0
334,440,3.5
354,368,4.0
21,312,3.5
143,47,5.0
376,426,5.0
68,268,4.0
107,117,3.5
390,298,4.0
51,275,5.0
27,164,5.0
38,101,4.0
227,43,4.0
52,278,4.5
307,250,4.0
5,298,4.0
58,369,5.0
399,330,3.5
326,315,5.0
1,129,5.0
308,139,4.5
91,169,4.5
264,146,5.0
154,136,5.0
128,175,3.5
288,258,4.0
226,58,5.0
94,250,1.0
261,241,4.5
92,34,5.0
345,156,2.5
227,176,4.5
276,422,3.0
399,56,5.0
110,158,4.5
164,393,4.5
53,351,4.0
313,108,4.5
80,166,3.0
393,203,5.0
81,313,4.5
167,490,4.5
243,335,4.5
214,400,5.0
118,478,3.5
156,190,3.0
171,373,4.0
382,162,4.0
218,289,4.0
214,3,5.0
207,29,5.0
182,331,5.0
234,393,3.5
361,104,3.5
367,132,4.0
192,13,4.0
196,167,4.5
379,103,5.0
317,258,4.0
141,55,2.5
83,167,5.0
370,304,4.0
24,400,4.5
353,492,5.0
250,128,3.5
311,301,4.0
52,29,4.5
142,276,4.0
146,57,4.0
384,38,4.0
397,376,4.0
78,448,3.0
154,294,3.5
46,225,3.5
294,280,5.0
134,286,4.5
150,354,1.5
396,395,2.5
359,365,5.0
185,464,5.0
383,453,3.5
165,240,3.5
186,171,3.5
361,133,3.5
383,478,1.5
62,329,4.0
203,413,4.5
25,426,4.5
263,192,1.5
224,17,5.0
168,405,4.5
145,295,4.0
35,377,2.5
48,499,4.5
58,273,3.0
263,434,5.0
294,473,4.0
333,98,5.0
393,351,4.0
142,239,4.0
379,78,4.5
38,94,4.5
174,233,4.5
355,379,5.0
222,456,1.5
295,151,1.0
200,10,1.0
166,219,3.0
115,300,4.5
168,273,4.0
341,103,5.0
295,474,4.0
367,445,4.5
97,396,3.0
158,93,3.0
274,309,5.0
21,400,3.0
179,489,2.5
162,476,3.5
107,104,4.0
218,139,3.5
112,396,4.0
71,450,5.0
226,64,5.0
193,14,4.0
381,438,5.0
195,26,4.0
205,102,3.5
195,303,5.0
48,497,3.0
297,371,4.5
84,388,3.5
251,380,4.5
384,163,4.0
108,47,5.0
185,245,3.5
58,484,4.0
4,195,5.0
205,493,5.0
182,185,5.0
34,223,5.0
334,154,3.5
360,44,4.5
200,449,4.0
141,374,4.5
166,24,3.0
128,91,4.5
66,266,3.0
356,241,5.0
32,306,5.0
379,339,4.0
317,213,5.0
215,89,3.0
266,495,3.0
343,93,4.0
57,403,3.0
255,105,4.0
321,192,5.0
136,319,4.0
14,170,1.5
241,18,5.0
74,468,4.0
277,194,5.0
370,269,3.0
52,8,4.0
115,48,4.0
34,58,5.0
238,213,5.0
275,226,3.0
309,415,4.5
160,244,4.0
132,66,4.0
277,188,5.0
343,367,2.5
253,384,5.0
293,101,3.0
264,67,5.0
74,116,4.5
381,49,5.0
145,455,4.5
128,116,3.5
374,338,4.0
364,499,4.0
303,267,4.5
137,390,5.0
168,217,4.0
75,297,5.0
18,383,5.0
198,324,2.0
102,94,1.0
325,18,5.0
122,83,4.0
6,293,4.0
177,97,4.5
296,208,4.0
110,233,4.5
280,226,3.0
144,336,5.0
173,173,5.0
96,131,4.0
250,396,4.5
340,50,4.5
176,391,4.5
33,401,4.0
329,14,5.0
65,49,3.5
235,425,3.0
282,365,4.0
178,158,4.0
284,482,2.5
259,94,4.0
262,100,3.0
349,114,5.0
102,376,5.0
270,308,5.0
289,441,4.5
25,410,4.5
277,118,5.0
272,86,4.0
52,349,3.0
325,440,4.5
385,367,3.0
313,218,5.0
143,26,5.0
206,152,4.0
268,498,4.0
244,240,4.0
370,481,4.0
39,129,5.0
343,160,3.5
376,314,4.5
35,31,5.0
72,74,4.0
83,392,5.0
125,201,5.0
331,215,4.0
100,128,5.0
37,116,5.0
142,72,5.0
64,372,5.0
345,78,3.5
73,345,3.5
168,6,4.5
267,160,4.5
396,322,4.5
119,339,4.0
64,278,5.0
233,79,2.5
387,467,5.0
140,487,5.0
196,430,5.0
58,321,4.0
300,87,5.0
355,444,5.0
389,150,3.5
53,46,5.0
309,492,4.5
186,124,5.0
341,254,5.0
222,216,2.0
54,443,5.0
371,376,3.5
129,328,4.5
215,342,5.0
183,43,1.0
366,413,4.5
300,254,3.5
223,341,3.5
400,424,5.0
288,311,5.0
193,311,4.5
342,196,2.0
56,303,5.0
330,489,3.0
49,61,5.0
123,185,4.5
364,463,4.5
202,368,5.0
178,332,5.0
236,294,5.0
20,482,4.0
322,382,5.0
343,465,1.5
291,93,1.5
169,51,4.0
212,411,1.5
234,435,5.0
184,420,5.0
181,499,5.0
142,229,5.0
167,235,5.0
326,135,5.0
83,108,4.5
281,332,4.0
206,386,4.0
89,433,4.5
46,171,4.0
276,379,5.0
117,163,5.0
52,469,5.0
328,208,4.0
255,328,3.0
196,104,3.5
363,249,4.0
225,459,4.0
82,492,3.0
9,58,3.0
159,466,4.5
329,287,4.0
287,276,3.0
317,357,2.5
48,47,5.0
340,208,5.0
75,367,4.0
182,204,3.0
198,54,5.0
377,418,5.0
151,315,4.5
43,166,5.0
227,423,2.0
281,80,4.5
141,14,4.5
356,113,3.5
116,226,4.5
111,75,1.0
125,494,1.5
314,248,5.0
213,285,4.5
291,99,4.0
266,298,4.0
295,455,5.0
199,383,3.5
187,412,5.0
221,190,4.0
121,164,4.5
40,491,5.0
165,441,5.0
360,127,5.0
297,66,2.5
260,363,4.0
161,54,5.0
310,117,5.0
368,360,4.5
284,421,5.0
239,138,4.5
28,236,4.5
255,303,4.0
88,12,4.5
287,333,2.0
178,245,5.0
76,33,5.0
34,489,5.0
292,130,5.0
373,15,5.0
252,221,5.0
69,203,3.5
232,159,4.5
346,156,4.0
292,409,5.0
209,74,5.0
349,301,4.0
4,498,4.5
365,387,4.0
62,397,5.0
315,33,4.5
374,83,5.0
128,308,5.0
92,428,3.0
333,476,4.5
62,170,2.5
207,294,5.0
351,199,5.0
196,357,4.0
176,94,2.5
182,91,5.0
130,256,2.5
134,206,3.5
180,332,4.5
174,232,5.0
269,132,1.5
311,32,5.0
31,350,4.0
87,1,5.0
271,7,1.0
197,157,1.5
291,289,4.0
36,490,3.0
326,318,4.5
275,112,5.0
50,447,5.0
80,308,4.0
91,457,4.0
396,91,4.5
228,16,4.5
276,455,5.0
62,414,5.0
150,56,4.0
93,303,4.5
52,255,3.0
80,314,5.0
233,476,4.5
200,402,4.0
60,343,4.5
174,127,4.0
123,492,5.0
97,407,4.0
184,31,5.0
246,416,5.0
338,363,5.0
303,51,5.0
47,340,4.5
270,289,4.5
273,268,4.0
280,330,3.5
165,70,4.0
102,150,5.0
219,207,4.0
43,252,1.5
54,165,4.5
313,200,4.0
395,148,5.0
358,29,4.5
22,97,5.0
158,457,4.5
293,278,3.0
161,379,2.0
15,25,5.0
198,97,4.0
276,27,5.0
351,448,4.0
261,269,5.0
261,190,5.0
23,467,3.5
235,487,3.0
114,365,4.0
366,105,4.5
293,328,4.5
24,473,4.0
353,60,5.0
3,464,3.5
170,91,5.0
117,191,5.0
206,23,3.0
307,127,4.5
133,452,5.0
349,293,5.0
321,159,3.5
335,378,5.0
210,354,1.0
212,194,3.5
98,419,5.0
130,308,1.0
355,203,2.0
393,230,3.0
354,115,2.5
59,60,3.0
251,35,3.0
168,86,5.0
132,490,5.0
356,204,3.5
147,146,5.0
134,56,5.0
203,422,5.0
104,487,2.5
255,103,3.0
19,241,4.0
58,118,2.0
199,95,2.5
356,413,2.5
224,316,4.0
379,74,4.0
394,22,4.5
258,393,5.0
394,108,5.0
23,292,1.0
79,175,5.0
129,472,3.0
237,103,5.0
29,201,4.0
150,259,2.0
95,322,3.5
337,370,4.0
226,36,5.0
309,271,3.5
83,74,4.5
163,30,3.0
34,210,4.5
9,317,5.0
371,478,4.0
20,74,5.0
351,120,1.0
2,289,2.0
199,394,4.5
115,391,4.5
289,280,2.5
333,422,5.0
293,331,4.0
352,316,4.0
384,122,5.0
314,129,4.0
326,233,4.0
79,233,4.5
185,115,3.0
327,375,3.0
199,132,5.0
189,379,1.5
154,74,2.0
211,364,5.0
117,206,3.0
321,181,3.5
208,216,5.0
236,376,4.0
199,238,4.0
167,341,4.0
371,272,3.5
112,365,3.0
100,486,5.0
338,402,4.5
238,281,5.0
210,192,4.5
110,202,3.0
56,278,4.5
154,464,5.0
397,446,4.5
27,103,3.5
283,456,3.0
197,480,4.5
93,483,4.0
356,106,4.0
342,89,3.5
382,349,4.5
80,329,4.0
102,78,4.0
240,126,5.0
67,391,5.0
162,313,5.0
314,272,5.0
19,347,3.0
34,44,1.5
28,170,5.0
161,477,5.0
104,381,3.0
110,158,5.0
186,320,5.0
299,464,5.0
244,174,5.0
149,156,3.0
288,82,5.0
78,84,4.0
273,467,4.5
82,288,4.5
241,359,5.0
354,435,5.0
59,340,5.0
228,50,5.0
70,451,4.0
195,245,3.0
11,301,5.0
186,477,4.0
293,94,4.0
11,497,4.5
344,291,4.0
174,44,5.0
36,91,3.0
154,347,4.0
77,57,5.0
343,101,5.0
165,150,5.0
43,182,4.5
254,9,4.5
303,214,5.0
187,436,3.5
263,144,5.0
13,251,4.0
86,27,4.5
359,157,3.5
222,173,2.0
384,389,4.5
338,42,4.0
17,67,5.0
320,6,5.0
10,155,4.0
241,195,4.0
356,345,3.5
193,172,4.0
263,438,5.0
218,209,5.0
68,483,4.0
134,283,3.0
145,137,2.5
231,471,4.5
342,468,4.0
261,459,3.0
66,413,5.0
125,39,3.0
34,79,4.5
122,399,2.5
39,5,5.0
378,414,4.0
317,37,3.0
321,495,5.0
236,324,5.0
341,55,4.5
29,361,3.0
382,475,2.5
47,368,5.0
2,222,5.0
120,108,2.0
41,199,4.0
272,99,4.0
102,363,5.0
310,362,3.0
148,375,4.5
32,227,3.0
4,41,3.0
102,135,3.0
278,295,5.0
359,64,5.0
39,97,3.0
165,388,5.0
84,203,4.5
304,152,4.5
260,328,3.5
219,129,5.0
377,124,4.5
336,456,5.0
129,145,5.0
34,32,2.0
177,463,5.0
318,387,5.0
41,346,5.0
367,229,1.0
382,346,2.5
302,395,5.0
186,358,5.0
348,492,2.5
135,373,5.0
231,184,5.0
246,190,4.5
391,251,4.0
382,98,3.5
88,22,5.0
210,239,5.0
167,473,5.0
207,238,5.0
238,232,3.0
378,385,4.0
13,448,3.0
163,196,5.0
324,77,4.0
8,223,5.0
339,464,3.0
304,485,3.0
49,9,4.0
77,139,4.0
12,255,4.0
156,425,5.0
282,143,3.5
250,311,5.0
222,223,5.0
82,250,5.0
31,181,5.0
35,488,4.0
245,312,3.5
121,266,5.0
111,214,4.5
158,324,3.0
323,160,5.0
220,314,3.0
67,272,3.5
372,192,5.0
66,190,4.5
243,33,1.5
190,214,3.5
168,353,3.5
161,325,5.0
244,403,3.5
175,296,5.0
358,100,5.0
165,401,4.5
118,363,4.5
122,417,5.0
251,289,4.0
10,161,4.5
49,197,5.0
320,165,2.5
252,237,4.5
373,137,2.5
200,399,3.0
395,142,5.0
187,435,5.0
243,127,3.5
2,168,4.0
318,248,4.5
140,490,4.0
161,310,5.0
103,422,5.0
97,491,5.0
310,62,4.0
32,377,5.0
269,410,4.5
128,405,4.0
359,420,5.0
153,134,3.5
152,13,1.5
330,391,4.0
189,239,5.0
76,229,4.5
285,81,4.5
389,161,3.0
141,234,3.5
362,311,4.0
84,301,3.0
9,64,2.0
168,283,4.0
73,162,5.0
193,282,1.5
223,331,4.0
92,168,4.5
390,18,4.5
166,290,5.0
21,453,4.5
371,368,5.0
255,33,5.0
72,78,3.0
84,482,5.0
48,387,4.0
183,174,2.5
176,385,2.5
206,280,2.0
214,329,5.0
356,80,4.5
46,417,3.5
82,60,5.0
134,117,3.5
331,350,4.5
27,330,5.0
116,246,2.0
113,389,3.5
79,489,5.0
257,164,4.0
388,325,4.5
10,262,5.0
253,13,4.5
357,213,4.5
21,103,4.5
107,118,4.5
4,179,5.0
298,452,4.0
85,204,3.5
275,4,5.0
382,319,3.5
285,192,4.5
82,428,3.5
312,132,4.0
168,460,3.5
62,334,3.5
15,229,4.5
334,344,4.5
208,105,3.0
22,199,5.0
381,478,5.0
103,389,4.5
383,153,5.0
346,110,5.0
156,185,4.0
332,321,3.5
130,112,4.5
159,7,3.5
93,441,4.0
256,485,5.0
369,168,4.0
201,309,5.0
252,246,4.5
147,408,5.0
128,40,4.5
1,437,1.5
26,439,1.0
141,477,1.0
228,196,5.0
82,50,2.0
111,331,3.0
217,380,5.0
39,144,4.0
12,153,5.0
62,155,3.0
234,477,5.0
105,62,5.0
382,488,5.0
16,451,5.0
244,90,1.0
45,372,3.5
297,356,4.5
139,12,5.0
246,33,5.0
79,111,2.5
348,194,1.5
255,222,5.0
212,90,5.0
296,460,2.0
33,492,5.0
144,364,3.5
246,104,5.0
13,344,3.5
97,121,5.0
1,333,2.0
289,428,5.0
287,488,5.0
119,367,5.0
25,147,4.0
307,189,4.0
242,279,3.0
338,462,4.0
283,277,3.0
377,328,4.0
90,298,4.0
240,178,5.0
76,417,4.5
254,346,4.5
185,493,4.0
309,130,5.0
171,474,4.0
239,231,5.0
349,85,5.0
176,260,5.0
321,75,4.5
277,324,5.0
82,436,5.0
72,418,5.0
355,203,2.5
215,451,3.0
257,279,2.0
54,295,1.0
282,341,5.0
379,117,5.0
172,251,3.0
375,429,5.0
281,480,4.0
337,420,4.0
296,180,5.0
353,385,5.0
116,328,4.5
80,428,5.0
386,97,5.0
259,410,3.0
74,469,2.5
157,124,5.0
156,423,3.5
327,50,5.0
98,13,1.5
152,62,3.5
398,349,2.5
130,232,5.0
217,484,4.0
207,6,5.0
154,176,4.0
107,156,4.0
302,471,4.0
315,304,2.0
252,17,4.5
180,16,3.5
243,441,5.0
386,276,5.0
217,353,4.5
180,486,5.0
252,14,4.0
250,389,5.0
244,130,4.5
43,126,5.0
367,324,5.0
233,195,5.0
124,310,5.0
18,166,4.0
398,361,5.0
111,315,4.0
6,351,3.0
346,400,1.5
260,228,2.5
93,238,3.5
290,199,5.0
275,335,5.0
130,300,3.0
265,252,3.0
232,151,5.0
21,149,4.5
219,57,5.0
40,102,4.0
128,3,4.0
382,414,4.5
91,396,4.0
155,94,3.5
350,299,5.0
118,366,4.0
359,486,5.0
52,85,3.0
380,485,4.5
13,225,4.5
358,221,1.5
269,460,5.0
326,279,3.0
243,18,3.5
286,360,4.0
34,45,3.5
341,184,4.0
260,471,3.5
71,62,1.5
45,293,3.0
101,229,4.5
280,192,4.5
245,35,5.0
337,95,4.5
60,287,2.0
104,76,4.0
383,360,4.0
191,31,4.5
7,58,4.5
137,300,4.5
156,451,5.0
164,472,3.5
246,411,3.5
340,244,4.0
110,51,3.0
284,325,4.5
37,75,4.5
262,75,5.0
35,245,4.5
38,290,3.0
321,386,4.0
321,186,5.0
135,209,2.0
222,22,5.0
400,203,1.5
344,372,5.0
201,231,4.5
116,384,5.0
246,315,5.0
261,456,4.0
387,326,3.0
